FrameNumber,BrightArea,Intensity
1312,2.0,0.6666666666666666
1313,2.0,0.5
1314,3.5,1.75
1315,6.0,2.0
1316,1.0,0.5
1317,4.0,2.0
1318,5.0,5.0
1319,4.5,2.25
1320,2.5,0.8333333333333334
1321,4.5,2.25
1322,6.5,3.25
1323,3.5,3.5
1324,4.5,4.5
1325,5.0,2.5
1326,1.5,0.5
1327,3.0,1.5
1328,1.5,0.25
1329,1.0,0.5
1330,1.5,0.375
1331,0.5,0.16666666666666666
1332,0.0,0.0
1333,2.0,1.0
1334,1.5,1.5
1335,3.0,1.0
1336,3.0,1.5
1337,1.5,1.5
1338,3.0,1.5
1339,6.0,3.0
1340,2.0,2.0
1341,4.5,4.5
1342,3.5,1.1666666666666667
1343,1.5,0.375
1344,3.0,1.5
1345,4.0,1.3333333333333333
1346,1.0,0.25
1347,0.0,0.0
1348,0.5,0.08333333333333333
1349,0.5,0.1
1350,1.5,0.375
1351,2.0,1.0
1352,2.5,0.8333333333333334
1353,3.5,1.1666666666666667
1354,1.5,0.75
1355,2.0,1.0
1356,6.0,1.5
1357,3.0,1.5
1358,1.5,0.5
1359,2.0,2.0
1360,2.0,0.6666666666666666
1361,3.0,0.6
1362,4.0,2.0
1363,3.5,1.75
1364,0.5,0.16666666666666666
1365,0.0,0.0
1366,2.0,0.6666666666666666
1367,2.5,2.5
1368,3.5,1.75
1369,3.5,1.1666666666666667
1370,3.0,1.0
1371,3.0,1.0
1372,2.0,2.0
1373,2.0,0.4
1374,2.5,1.25
1375,5.0,2.5
1376,1.5,0.375
1377,2.5,0.8333333333333334
1378,1.5,0.5
1379,1.5,1.5
1380,1.0,1.0
1381,0.5,0.125
1382,1.0,0.25
1383,0.0,0.0
1384,0.0,0.0
1385,3.5,1.1666666666666667
1386,1.5,0.5
1387,1.0,0.25
1388,1.0,0.3333333333333333
1389,0.5,0.125
1390,0.5,0.16666666666666666
1391,0.0,0.0
1392,0.5,0.25
1393,1.0,0.3333333333333333
1394,1.0,0.25
1395,1.0,0.25
1396,0.5,0.25
1397,0.5,0.25
1398,3.0,3.0
1399,2.0,2.0
1400,1.0,1.0
1401,2.0,2.0
1402,2.0,2.0
1403,2.0,2.0
1404,1.0,0.5
1405,3.0,1.5
1406,1.5,0.75
1407,0.0,0.0
1408,0.0,0.0
1409,0.5,0.5
1410,0.0,0.0
1411,0.0,0.0
1412,0.0,0.0
1413,0.0,0.0
1414,0.0,0.0
1415,0.5,0.25
1416,1.0,1.0
1417,1.0,1.0
1418,2.5,2.5
1419,2.5,2.5
1420,1.5,1.5
1421,0.0,0.0
1422,0.5,0.25
1423,2.0,2.0
1424,0.5,0.125
1425,0.5,0.25
1426,2.0,2.0
1427,1.0,0.3333333333333333
1428,0.0,0.0
1429,2.0,1.0
1430,4.0,4.0
1431,2.0,2.0
1432,0.0,0.0
1433,3.0,3.0
1434,1.5,1.5
1435,0.0,0.0
1436,0.5,0.5
1437,2.5,2.5
1438,1.5,1.5
1439,2.5,2.5
1440,1.5,1.5
1441,0.5,0.5
1442,1.0,1.0
1443,0.0,0.0
1444,0.0,0.0
1445,0.5,0.16666666666666666
1446,0.0,0.0
1447,0.0,0.0
1448,0.0,0.0
1449,0.0,0.0
1450,0.0,0.0
1451,0.0,0.0
1452,0.0,0.0
1453,0.0,0.0
1454,0.0,0.0
1455,0.0,0.0
1456,0.0,0.0
1457,0.5,0.5
1458,0.0,0.0
1459,0.5,0.5
1460,0.0,0.0
1461,0.0,0.0
1462,0.0,0.0
1463,0.5,0.5
1464,1.0,1.0
1465,0.0,0.0
1466,0.0,0.0
1467,0.0,0.0
1468,0.0,0.0
1469,0.0,0.0
1470,0.0,0.0
1471,0.5,0.5
1472,0.5,0.5
1473,0.0,0.0
1474,0.0,0.0
1475,0.0,0.0
1476,0.5,0.125
1477,0.5,0.25
1478,0.0,0.0
1479,0.0,0.0
1480,0.5,0.5
1481,0.0,0.0
1482,0.5,0.25
1483,1.0,1.0
1484,0.5,0.5
1485,0.0,0.0
