FrameNumber,BrightArea,Intensity
1910,0.5,0.08333333333333333
1911,0.0,0.0
1912,0.0,0.0
1913,0.0,0.0
1914,0.0,0.0
1915,0.5,0.1
1916,1.0,0.16666666666666666
1917,0.0,0.0
1918,0.0,0.0
1919,0.5,0.16666666666666666
1920,0.0,0.0
1921,0.0,0.0
1922,0.0,0.0
1923,0.0,0.0
1924,0.5,0.125
1925,0.0,0.0
1926,0.0,0.0
1927,0.5,0.16666666666666666
1928,0.5,0.125
1929,1.0,0.2
1930,1.0,0.16666666666666666
1931,0.0,0.0
1932,0.0,0.0
1933,0.0,0.0
1934,0.0,0.0
1935,0.0,0.0
1936,1.0,0.25
1937,0.0,0.0
1938,0.5,0.125
1939,0.5,0.16666666666666666
1940,0.0,0.0
1941,1.0,0.25
1942,0.0,0.0
1943,0.0,0.0
1944,0.0,0.0
1945,0.0,0.0
1946,0.0,0.0
1947,1.0,0.5
1948,0.0,0.0
1949,0.0,0.0
1950,0.0,0.0
1951,0.0,0.0
1952,0.0,0.0
1953,1.5,0.375
1954,0.0,0.0
1955,0.5,0.125
1956,0.0,0.0
1957,0.5,0.16666666666666666
1958,0.0,0.0
1959,1.0,0.2
1960,0.0,0.0
1961,0.0,0.0
1962,0.0,0.0
1963,0.5,0.125
1964,1.0,0.25
1965,1.5,0.375
1966,2.0,0.5
1967,0.0,0.0
1968,0.0,0.0
1969,0.0,0.0
1970,0.5,0.1
1971,1.0,0.25
1972,1.5,0.375
1973,0.0,0.0
1974,0.0,0.0
1975,0.5,0.16666666666666666
1976,0.0,0.0
1977,2.0,0.6666666666666666
1978,2.0,0.5
1979,0.0,0.0
1980,0.0,0.0
1981,0.0,0.0
1982,0.0,0.0
1983,0.0,0.0
1984,2.5,0.8333333333333334
1985,2.0,0.5
1986,0.0,0.0
1987,0.0,0.0
1988,0.0,0.0
1989,1.0,0.5
1990,1.0,0.5
1991,2.0,0.6666666666666666
1992,1.0,0.3333333333333333
1993,0.0,0.0
1994,0.0,0.0
1995,0.0,0.0
1996,0.0,0.0
1997,0.0,0.0
1998,1.5,0.3
1999,0.0,0.0
2000,0.0,0.0
2001,0.0,0.0
2002,0.0,0.0
2003,0.0,0.0
2004,0.0,0.0
2005,2.0,0.6666666666666666
2006,1.5,0.375
2007,0.0,0.0
2008,0.0,0.0
2009,0.0,0.0
2010,0.0,0.0
2011,0.5,0.16666666666666666
2012,0.5,0.1
2013,0.0,0.0
2014,0.0,0.0
2015,0.0,0.0
2016,0.0,0.0
2017,0.0,0.0
2018,0.0,0.0
2019,1.0,0.2
2020,1.0,0.2
2021,0.5,0.1
2022,0.0,0.0
2023,0.0,0.0
2024,0.0,0.0
2025,0.0,0.0
2026,1.0,0.2
2027,1.5,0.3
2028,0.5,0.1
2029,0.0,0.0
2030,0.0,0.0
2031,0.0,0.0
2032,0.0,0.0
2033,0.0,0.0
2034,1.0,0.3333333333333333
2035,1.5,0.375
2036,0.5,0.1
2037,0.0,0.0
2038,0.0,0.0
2039,0.0,0.0
2040,0.0,0.0
2041,0.0,0.0
2042,1.0,0.25
2043,1.5,0.375
2044,1.5,0.375
2045,1.5,0.375
2046,1.5,0.375
2047,1.5,0.375
2048,1.5,0.375
2049,1.5,0.375
2050,1.5,0.375
2051,1.5,0.375
2052,1.5,0.375
2053,1.5,0.375
2054,1.5,0.375
2055,1.5,0.375
2056,1.5,0.375
2057,1.5,0.375
2058,1.5,0.375
2059,1.5,0.375
2060,1.5,0.375
2061,1.5,0.375
2062,1.5,0.375
2063,1.5,0.375
2064,1.5,0.375
2065,1.5,0.375
2066,1.5,0.375
2067,1.5,0.375
2068,1.5,0.375
2069,1.5,0.375
2070,1.5,0.375
2071,1.5,0.375
2072,1.5,0.375
2073,1.5,0.375
2074,1.5,0.5
2075,1.5,0.5
2076,1.0,0.3333333333333333
2077,0.0,0.0
2078,0,0.0
2079,0,0.0
2080,0,0.0
2081,0,0.0
2082,0,0.0
2083,0,0.0
2084,0,0.0
2085,0,0.0
2086,0,0.0
2087,0,0.0
2088,0,0.0
2089,0,0.0
2090,0,0.0
2091,0,0.0
2092,0,0.0
2093,0,0.0
2094,0,0.0
2095,0,0.0
2096,0,0.0
2097,0,0.0
2098,0,0.0
2099,0,0.0
2100,0,0.0
2101,0,0.0
2102,0,0.0
2103,0,0.0
2104,0,0.0
2105,0,0.0
2106,0,0.0
2107,0,0.0
2108,0,0.0
2109,0,0.0
2110,0,0.0
2111,0,0.0
2112,0,0.0
2113,0,0.0
2114,0,0.0
2115,0,0.0
2116,0,0.0
2117,0,0.0
2118,0,0.0
2119,0,0.0
2120,0,0.0
2121,0,0.0
2122,0,0.0
2123,0,0.0
2124,0,0.0
2125,0,0.0
2126,0,0.0
2127,0,0.0
2128,0,0.0
2129,0,0.0
2130,0,0.0
2131,0,0.0
2132,0,0.0
2133,0,0.0
2134,0,0.0
2135,0,0.0
2136,0,0.0
2137,0,0.0
2138,0,0.0
2139,0,0.0
2140,0,0.0
2141,0.0,0.0
2142,0.0,0.0
2143,9.0,0.03829787234042553
2144,330.0,5.0
2145,9308.5,846.2272727272727
2146,20485.0,189.67592592592592
2147,20525.5,41.382056451612904
2148,20607.0,24.88768115942029
2149,20865.0,29.222689075630253
2150,23049.0,63.671270718232044
2151,23050.0,64.3854748603352
2152,22926.5,63.862116991643454
2153,23158.5,64.508356545961
2154,22926.5,63.862116991643454
2155,23159.0,64.50974930362116
2156,23159.0,64.33055555555555
2157,23159.0,64.33055555555555
2158,23159.0,64.33055555555555
2159,23158.0,64.32777777777778
2160,23156.0,64.32222222222222
2161,23156.0,64.32222222222222
2162,23155.0,64.31944444444444
2163,23153.5,64.31527777777778
2164,23154.5,64.49721448467966
2165,23154.5,64.49721448467966
2166,23154.5,64.49721448467966
2167,23154.5,64.49721448467966
2168,23154.5,64.49721448467966
2169,23154.5,64.49721448467966
2170,23154.5,64.49721448467966
2171,23154.5,64.49721448467966
2172,23154.5,64.49721448467966
2173,23154.5,64.49721448467966
2174,23154.5,64.49721448467966
2175,23154.5,64.49721448467966
2176,23154.5,64.85854341736695
2177,23157.5,64.68575418994413
2178,23157.5,64.68575418994413
2179,23156.5,64.68296089385476
2180,23156.5,64.68296089385476
2181,23156.5,64.68296089385476
2182,23156.5,64.68296089385476
2183,23156.5,64.68296089385476
2184,23156.5,64.68296089385476
2185,23156.5,64.68296089385476
2186,23156.5,64.68296089385476
2187,23156.5,64.68296089385476
2188,23156.5,64.68296089385476
2189,23156.5,64.68296089385476
2190,23156.5,64.68296089385476
2191,23156.5,64.68296089385476
2192,23156.5,64.68296089385476
2193,23156.5,64.68296089385476
2194,23156.5,64.68296089385476
2195,23156.5,64.68296089385476
2196,23156.5,64.68296089385476
2197,23156.5,64.68296089385476
2198,23156.5,64.68296089385476
2199,23156.5,64.68296089385476
2200,23156.5,64.68296089385476
2201,23156.5,64.68296089385476
2202,23156.5,64.68296089385476
2203,23156.5,64.68296089385476
2204,23156.5,64.68296089385476
2205,23156.5,64.68296089385476
2206,23156.5,64.68296089385476
2207,23154.0,65.40677966101696
2208,23154.0,65.40677966101696
2209,23154.0,65.40677966101696
2210,23154.0,65.40677966101696
2211,23154.0,65.40677966101696
2212,23154.0,65.40677966101696
2213,23154.0,65.40677966101696
2214,23154.0,65.40677966101696
2215,23154.0,65.40677966101696
2216,23154.0,65.40677966101696
2217,23154.0,65.40677966101696
2218,23154.0,65.40677966101696
2219,23154.0,65.40677966101696
2220,23154.0,65.40677966101696
2221,23154.0,65.40677966101696
2222,23154.0,65.40677966101696
2223,23155.0,65.409604519774
2224,23155.0,65.409604519774
2225,23155.0,65.409604519774
2226,23155.0,65.409604519774
2227,23155.0,65.409604519774
2228,23155.0,65.409604519774
2229,23155.0,65.409604519774
2230,23155.0,65.409604519774
2231,23155.0,65.409604519774
2232,23155.0,65.409604519774
2233,23155.0,65.409604519774
2234,23155.0,65.409604519774
2235,23155.0,65.409604519774
2236,23155.0,65.409604519774
2237,23155.0,65.409604519774
2238,23155.0,65.409604519774
2239,23155.0,65.409604519774
2240,23969.5,77.07234726688102
2241,23972.0,77.08038585209003
2242,23972.5,77.08199356913184
2243,23972.0,77.08038585209003
2244,23972.0,77.08038585209003
2245,23972.0,77.08038585209003
2246,23972.0,77.08038585209003
2247,23972.0,77.08038585209003
2248,23972.0,77.08038585209003
2249,23972.0,77.08038585209003
2250,23972.0,77.08038585209003
2251,23972.0,77.08038585209003
2252,23972.0,77.08038585209003
2253,23972.0,77.08038585209003
2254,23972.0,77.08038585209003
2255,23972.0,77.08038585209003
2256,20815.5,32.473478939157566
2257,20538.5,35.53373702422145
2258,20498.0,683.2666666666667
2259,8190.5,4095.25
2260,10.5,0.04411764705882353
2261,0.0,0.0
2262,0,0.0
2263,0,0.0
2264,0,0.0
2265,0,0.0
2266,0,0.0
2267,0,0.0
2268,0,0.0
2269,0,0.0
2270,0,0.0
2271,0,0.0
2272,0,0.0
2273,0,0.0
2274,0,0.0
2275,0,0.0
2276,0,0.0
2277,0,0.0
2278,0,0.0
2279,0,0.0
2280,0,0.0
2281,0.0,0.0
2282,3040.5,46.06818181818182
2283,4108.5,178.6304347826087
2284,4393.0,137.28125
2285,4623.5,107.52325581395348
2286,4623.5,107.52325581395348
2287,4626.5,107.59302325581395
2288,4629.5,107.66279069767442
2289,4630.5,107.68604651162791
2290,4630.5,107.68604651162791
2291,4630.5,107.68604651162791
2292,4630.5,107.68604651162791
2293,4630.5,107.68604651162791
2294,4630.5,107.68604651162791
2295,4630.5,107.68604651162791
2296,4630.5,107.68604651162791
2297,4630.5,107.68604651162791
2298,4630.5,107.68604651162791
2299,4630.5,107.68604651162791
2300,4630.5,107.68604651162791
2301,4630.5,107.68604651162791
2302,4631.0,107.69767441860465
2303,4631.0,107.69767441860465
2304,4631.0,107.69767441860465
2305,4631.0,107.69767441860465
2306,4631.0,107.69767441860465
2307,4631.0,107.69767441860465
2308,4631.0,107.69767441860465
2309,4631.0,107.69767441860465
2310,4631.0,107.69767441860465
2311,4631.0,107.69767441860465
2312,4631.0,107.69767441860465
2313,4631.0,107.69767441860465
2314,4631.0,107.69767441860465
2315,4631.0,107.69767441860465
2316,4631.0,107.69767441860465
2317,4631.0,107.69767441860465
2318,4631.0,107.69767441860465
2319,4631.0,107.69767441860465
2320,4631.0,107.69767441860465
2321,4631.0,107.69767441860465
2322,4631.0,107.69767441860465
2323,4631.0,107.69767441860465
2324,4631.0,107.69767441860465
2325,4631.0,107.69767441860465
2326,4631.0,107.69767441860465
2327,4631.0,107.69767441860465
2328,4631.0,107.69767441860465
2329,4631.0,107.69767441860465
2330,4631.0,107.69767441860465
2331,4631.0,107.69767441860465
2332,4631.0,107.69767441860465
2333,4631.0,107.69767441860465
2334,4631.0,107.69767441860465
2335,4631.0,107.69767441860465
2336,4631.0,107.69767441860465
2337,4631.0,107.69767441860465
2338,4631.0,107.69767441860465
2339,4631.0,107.69767441860465
2340,4631.0,107.69767441860465
2341,4631.0,107.69767441860465
2342,4631.0,107.69767441860465
2343,4631.0,107.69767441860465
2344,4631.0,107.69767441860465
2345,4631.0,107.69767441860465
2346,4393.0,133.12121212121212
2347,4125.0,171.875
2348,1876.0,18.76
2349,0.0,0.0
2350,0,0.0
2351,0,0.0
2352,0,0.0
2353,0,0.0
2354,0,0.0
2355,0,0.0
2356,0,0.0
2357,0,0.0
2358,0,0.0
2359,0,0.0
